2026-05-05 00:18:53.314 | INFO     | DuckDB     | DuckDB | 所有核心表结构初始化完成 (含热点板块)
2026-05-05 00:18:53.314 | INFO     | DuckDB     | DuckDB 核心就绪: E:\1target\p9_project\quant-platform\data\meta\meta.db
2026-05-05 00:18:55.637 | INFO     | API-Server | P9 Quant Platform Background Tasks Startup...
2026-05-05 00:18:55.642 | INFO     | CronScheduler | CronScheduler | 每日数据收割机被安排在每个工作日的 08:30 执行。
2026-05-05 00:18:55.643 | INFO     | CronScheduler | CronScheduler | 每日数据收割机被安排在每个工作日的 17:30 执行。
2026-05-05 00:18:55.643 | INFO     | CronScheduler | CronScheduler | Redis→DuckDB 收割机已安排在每个工作日 15:30 执行。
2026-05-05 00:18:55.643 | INFO     | CronScheduler | CronScheduler | 概念数据同步已安排在每日 09:00 执行。
2026-05-05 00:18:55.644 | INFO     | CronScheduler | CronScheduler | 板块热度重算已安排在每个交易日 5 分钟/次。
2026-05-05 00:18:55.644 | INFO     | CronScheduler | CronScheduler | 收盘热度终版快照已安排在 15:30 执行。
2026-05-05 00:18:55.644 | INFO     | CronScheduler | CronScheduler | 自动调度服务(APScheduler) 已启动。
2026-05-05 00:19:00.655 | INFO     | ParquetPipeline | ParquetPipeline | Fetching daily k-lines from 20260425 to 20260505...
2026-05-05 00:19:00.786 | INFO     | ParquetPipeline | ParquetPipeline | Pulling market for 20260430...
2026-05-05 00:19:01.575 | INFO     | ParquetPipeline | ParquetPipeline | Pulling market for 20260429...
2026-05-05 00:19:02.352 | INFO     | ParquetPipeline | ParquetPipeline | Pulling market for 20260428...
2026-05-05 00:19:03.148 | INFO     | ParquetPipeline | ParquetPipeline | Pulling market for 20260427...
2026-05-05 00:19:03.883 | INFO     | ParquetPipeline | ParquetPipeline | Writing 5507 stocks to Parquet...
2026-05-05 00:19:58.529 | INFO     | DuckDB     | DuckDB | 所有核心表结构初始化完成 (含热点板块)
2026-05-05 00:19:58.529 | INFO     | DuckDB     | DuckDB 核心就绪: E:\1target\p9_project\quant-platform\data\meta\meta.db
2026-05-05 00:19:58.536 | INFO     | Backtest   | [回测 1/5] 筛选回测目标股票...
2026-05-05 00:19:58.546 | INFO     | Backtest   | [回测 2/5] 加载 4972 只股票的历史数据进行快速扫描...
2026-05-05 00:20:16.759 | INFO     | Backtest   | [回测 3/5] 计算策略信号 (基于日线信号库)...
2026-05-05 00:20:16.772 | INFO     | Screener   | 🧬 [Loader] 识别到类继承策略: MA5AngleOriginalStrategy
2026-05-05 00:20:21.087 | INFO     | Backtest   | [回测 4/5] 处理 4845 条信号，执行精细分钟线仿真...
2026-05-05 00:20:21.091 | INFO     | Backtest   | [回测 4/5] 模拟第 1/4845 笔交易: 升达林业...
2026-05-05 00:20:21.360 | INFO     | Backtest   | [回测 4/5] 模拟第 11/4845 笔交易: 万丰股份...
2026-05-05 00:20:21.657 | INFO     | Backtest   | [回测 4/5] 模拟第 21/4845 笔交易: 恒誉环保...
